"Control"	"Disease"	"repeat_n"
"H14"	0.479479479479479	0.520520520520521	1
"H38"	0.73973973973974	0.26026026026026	1
"H24"	0.855855855855856	0.144144144144144	1
"H57"	0.443443443443443	0.556556556556557	1
"H46"	0.604604604604605	0.395395395395395	1
"H21"	0.755755755755756	0.244244244244244	1
"H55"	0.850850850850851	0.149149149149149	1
"H06"	0.597597597597598	0.402402402402402	1
"HK0070"	0.44044044044044	0.55955955955956	1
"HK0007"	0.57957957957958	0.42042042042042	1
"HK0080"	0.362362362362362	0.637637637637638	1
"HK0014"	0.37037037037037	0.62962962962963	1
"HK0040"	0.487487487487487	0.512512512512513	1
"HK0087"	0.218218218218218	0.781781781781782	1
"HK0077"	0.397397397397397	0.602602602602603	1
"HK0018"	0.47047047047047	0.529529529529529	1
"HK0088"	0.351351351351351	0.648648648648649	1
"HK0017"	0.245245245245245	0.754754754754755	1
"HK0046"	0.453453453453453	0.546546546546547	1
"HK0072"	0.369369369369369	0.630630630630631	1
"HK0083"	0.532532532532533	0.467467467467467	1
"HK0089"	0.312312312312312	0.687687687687688	1
"HK0001"	0.476476476476476	0.523523523523523	1
"HK0053"	0.473473473473473	0.526526526526527	1
"HK0059"	0.396396396396396	0.603603603603604	1
"HK0076"	0.29029029029029	0.70970970970971	1
"HK0045"	0.519519519519519	0.48048048048048	1
"HK0037"	0.358358358358358	0.641641641641642	1
"HK0093"	0.38038038038038	0.61961961961962	1
"HK0066"	0.384384384384384	0.615615615615616	1
"HK0032"	0.483483483483483	0.516516516516517	1
"HK0082"	0.377377377377377	0.622622622622623	1
"HD.50"	0.221221221221221	0.778778778778779	1
"HD.76"	0.382382382382382	0.617617617617618	1
"HV30"	0.488488488488488	0.511511511511512	1
"HV6"	0.617617617617618	0.382382382382382	1
"HV19"	0.493493493493493	0.506506506506507	1
"HV12"	0.388388388388388	0.611611611611612	1
"HV29"	0.553553553553554	0.446446446446446	1
"HD.59"	0.311311311311311	0.688688688688689	1
"HD.51"	0.722722722722723	0.277277277277277	1
"HD.69"	0.315315315315315	0.684684684684685	1
"HD.12"	0.543543543543544	0.456456456456456	1
"HD.45"	0.42042042042042	0.57957957957958	1
"HD.55"	0.487487487487487	0.512512512512513	1
"HD.19"	0.444444444444444	0.555555555555556	1
"HD.75"	0.277277277277277	0.722722722722723	1
"HD.28"	0.512512512512513	0.487487487487487	1
"HD.79"	0.500500500500501	0.4994994994995	1
"HD.49"	0.421421421421421	0.578578578578579	1
"HD.24"	0.33033033033033	0.66966966966967	1
"HD.53"	0.663663663663664	0.336336336336336	1
"HD.36"	0.401401401401401	0.598598598598599	1
"HD.61"	0.407407407407407	0.592592592592593	1
"HV10"	0.540540540540541	0.459459459459459	1
"HD.4"	0.55955955955956	0.44044044044044	1
"HV13"	0.519519519519519	0.48048048048048	1
"HD.27"	0.505505505505506	0.494494494494495	1
"HV28"	0.305305305305305	0.694694694694695	1
"HD.3"	0.434434434434434	0.565565565565566	1
"HD.56"	0.361361361361361	0.638638638638639	1
"HD.78"	0.561561561561562	0.438438438438438	1
"SRR13336889"	0.483483483483483	0.516516516516517	1
"SRR13336893"	0.550550550550551	0.449449449449449	1
"SRR13336875"	0.585585585585586	0.414414414414414	1
"SRR13336888"	0.511511511511512	0.488488488488488	1
"SRR13336942"	0.541541541541542	0.458458458458458	1
"SRR13336827"	0.623623623623624	0.376376376376376	1
"SRR13336896"	0.526526526526527	0.473473473473473	1
"SRR13336835"	0.372372372372372	0.627627627627628	1
"SRR13336836"	0.452452452452452	0.547547547547548	1
"SRR13336874"	0.476476476476476	0.523523523523523	1
"SRR13336876"	0.428428428428428	0.571571571571572	1
"SRR13336886"	0.424424424424424	0.575575575575576	1
"SRR13336878"	0.591591591591592	0.408408408408408	1
"SRR13336870"	0.421421421421421	0.578578578578579	1
"SRR9075334"	0.424424424424424	0.575575575575576	1
"SRR9098688"	0.701701701701702	0.298298298298298	1
"SRR9098897"	0.402402402402402	0.597597597597598	1
"SRR9098582"	0.495495495495495	0.504504504504504	1
"SRR9037849"	0.433433433433433	0.566566566566567	1
"SRR9098659"	0.574574574574575	0.425425425425425	1
"SRR9075204"	0.334334334334334	0.665665665665666	1
"SRR9098774"	0.266266266266266	0.733733733733734	1
"SRR9098876"	0.471471471471471	0.528528528528528	1
"SRR9098599"	0.598598598598599	0.401401401401401	1
"SRR9038062"	0.553553553553554	0.446446446446446	1
"SRR9075287"	0.625625625625626	0.374374374374374	1
"SRR9075353"	0.510510510510511	0.48948948948949	1
"SRR9075428"	0.547547547547548	0.452452452452452	1
"SRR9098857"	0.566566566566567	0.433433433433433	1
"SRR9037864"	0.656656656656657	0.343343343343343	1
"SRR9038150"	0.591591591591592	0.408408408408408	1
"SRR9098597"	0.33033033033033	0.66966966966967	1
"SRR9098801"	0.755755755755756	0.244244244244244	1
"SRR9075361"	0.366366366366366	0.633633633633634	1
"SRR9098696"	0.386386386386386	0.613613613613614	1
"SRR9038166"	0.532532532532533	0.467467467467467	1
"SRR9075324"	0.393393393393393	0.606606606606607	1
"SRR9037998"	0.472472472472472	0.527527527527528	1
"SRR9098899"	0.614614614614615	0.385385385385385	1
"SRR9075383"	0.510510510510511	0.48948948948949	1
"SRR9098855"	0.244244244244244	0.755755755755756	1
"SRR9098633"	0.294294294294294	0.705705705705706	1
"SRR9098738"	0.37037037037037	0.62962962962963	1
"SRR9098890"	0.4994994994995	0.500500500500501	1
"SRR9098825"	0.412412412412412	0.587587587587588	1
"SRR9075338"	0.512512512512513	0.487487487487487	1
"SRR9098870"	0.35035035035035	0.64964964964965	1
"SRR9098584"	0.365365365365365	0.634634634634635	1
"SRR9037853"	0.479479479479479	0.520520520520521	1
"SRR9038069"	0.423423423423423	0.576576576576577	1
"SRR9075264"	0.693693693693694	0.306306306306306	1
"SRR9038180"	0.535535535535536	0.464464464464464	1
"SRR9075063"	0.596596596596597	0.403403403403403	1
"SRR9038013"	0.432432432432432	0.567567567567568	1
"SRR9038073"	0.558558558558559	0.441441441441441	1
"SRR9098742"	0.532532532532533	0.467467467467467	1
"SRR9075214"	0.643643643643644	0.356356356356356	1
"SRR9037958"	0.521521521521522	0.478478478478478	1
"SRR9075051"	0.305305305305305	0.694694694694695	1
"SRR9098612"	0.311311311311311	0.688688688688689	1
"SRR9037835"	0.601601601601602	0.398398398398398	1
"ERR1190689"	0.48948948948949	0.510510510510511	1
"ERR1190688"	0.287287287287287	0.712712712712713	1
"ERR1190664"	0.249249249249249	0.750750750750751	1
"ERR1190692"	0.428428428428428	0.571571571571572	1
"ERR1190671"	0.271271271271271	0.728728728728729	1
"ERR1190648"	0.424424424424424	0.575575575575576	1
"ERR1190701"	0.462462462462462	0.537537537537538	1
"ERR1190703"	0.423423423423423	0.576576576576577	1
"ERR1190655"	0.382382382382382	0.617617617617618	1
"ERR1190698"	0.695695695695696	0.304304304304304	1
"ERR1190693"	0.495495495495495	0.504504504504504	1
"ERR1190667"	0.635635635635636	0.364364364364364	1
"ERR1190624"	0.603603603603604	0.396396396396396	1
"ERR1190699"	0.645645645645646	0.354354354354354	1
"ERR1190702"	0.561561561561562	0.438438438438438	1
"ERR1190647"	0.581581581581582	0.418418418418418	1
"ERR1190634"	0.253253253253253	0.746746746746747	1
"ERR1190670"	0.532532532532533	0.467467467467467	1
"ERR1190650"	0.562562562562563	0.437437437437437	1
"ERR1190697"	0.228228228228228	0.771771771771772	1
"ERR1190786"	0.55955955955956	0.44044044044044	1
"ERR1190771"	0.49049049049049	0.509509509509509	1
"ERR1190788"	0.38038038038038	0.61961961961962	1
"ERR1190783"	0.472472472472472	0.527527527527528	1
"ERR1190782"	0.42042042042042	0.57957957957958	1
"SRR8849277"	0.510510510510511	0.48948948948949	1
"SRR8849280"	0.54954954954955	0.45045045045045	1
"SRR8849249"	0.637637637637638	0.362362362362362	1
"SRR8849252"	0.436436436436436	0.563563563563564	1
"SRR8849265"	0.434434434434434	0.565565565565566	1
"SRR8849247"	0.514514514514514	0.485485485485485	1
"SRR8849266"	0.646646646646647	0.353353353353353	1
"SRR8849242"	0.302302302302302	0.697697697697698	1
"SRR8849259"	0.524524524524524	0.475475475475475	1
"SRR8849253"	0.728728728728729	0.271271271271271	1
"SRR10983023"	0.443443443443443	0.556556556556557	1
"SRR10983070"	0.348348348348348	0.651651651651652	1
"SRR10983080"	0.497497497497497	0.502502502502503	1
"SRR10983059"	0.391391391391391	0.608608608608609	1
"SRR10983090"	0.436436436436436	0.563563563563564	1
"SRR10983089"	0.373373373373373	0.626626626626627	1
"SRR10983072"	0.424424424424424	0.575575575575576	1
"SRR10983088"	0.445445445445445	0.554554554554555	1
"SRR10983084"	0.196196196196196	0.803803803803804	1
"SRR10983085"	0.49049049049049	0.509509509509509	1
"SRR10403504"	0.331331331331331	0.668668668668669	1
"SRR10403545"	0.335335335335335	0.664664664664665	1
"SRR10983074"	0.458458458458458	0.541541541541542	1
"SRR10403512"	0.202202202202202	0.797797797797798	1
"SRR10403553"	0.448448448448448	0.551551551551552	1
"SRR10403500"	0.473473473473473	0.526526526526527	1
"SRR10403506"	0.31031031031031	0.68968968968969	1
"SRR10403564"	0.391391391391391	0.608608608608609	1
"SRR10403502"	0.289289289289289	0.710710710710711	1
"SRR10403552"	0.293293293293293	0.706706706706707	1
"SRR10403507"	0.198198198198198	0.801801801801802	1
"SRR10403498"	0.432432432432432	0.567567567567568	1
"SRR6066094"	0.515515515515516	0.484484484484485	1
"SRR6066151"	0.500500500500501	0.4994994994995	1
"SRR6066170"	0.587587587587588	0.412412412412412	1
"SRR6066098"	0.375375375375375	0.624624624624625	1
"SRR6066096"	0.441441441441441	0.558558558558559	1
"SRR6066173"	0.418418418418418	0.581581581581582	1
"SD320500107"	0.232232232232232	0.767767767767768	1
"SD320500247"	0.551551551551552	0.448448448448448	1
"SD320500139"	0.378378378378378	0.621621621621622	1
"SD320500030"	0.447447447447447	0.552552552552553	1
"SD320500128"	0.523523523523523	0.476476476476476	1
"SD320500084"	0.704704704704705	0.295295295295295	1
"SD320500204"	0.33033033033033	0.66966966966967	1
"SD320500014"	0.525525525525526	0.474474474474474	1
"SD320500133"	0.325325325325325	0.674674674674675	1
"SD320500040"	0.423423423423423	0.576576576576577	1
"SD320500047"	0.346346346346346	0.653653653653654	1
"SD320500252"	0.249249249249249	0.750750750750751	1
"SD320500287"	0.283283283283283	0.716716716716717	1
"SD320500254"	0.444444444444444	0.555555555555556	1
"SD320500443"	0.413413413413413	0.586586586586587	1
"SD320500268"	0.571571571571572	0.428428428428428	1
"SD320500354"	0.271271271271271	0.728728728728729	1
"SD320500218"	0.4004004004004	0.5995995995996	1
"SD320500334"	0.23023023023023	0.76976976976977	1
"SD320500346"	0.63963963963964	0.36036036036036	1
"SD320500043"	0.351351351351351	0.648648648648649	1
"SD320500179"	0.606606606606607	0.393393393393393	1
"SAMEA2737843"	0.650650650650651	0.349349349349349	1
"SAMEA2737814"	0.432432432432432	0.567567567567568	1
"SAMEA2737826"	0.416416416416416	0.583583583583584	1
"SAMEA2737719"	0.601601601601602	0.398398398398398	1
"SAMEA2737796"	0.387387387387387	0.612612612612613	1
"SAMEA2737705"	0.523523523523523	0.476476476476476	1
"SAMEA2737844"	0.517517517517518	0.482482482482482	1
"SAMEA2737770"	0.578578578578579	0.421421421421421	1
"SAMEA2737879"	0.414414414414414	0.585585585585586	1
"SAMEA2737834"	0.483483483483483	0.516516516516517	1
"SAMEA2737793"	0.457457457457457	0.542542542542543	1
"SAMEA2737789"	0.273273273273273	0.726726726726727	1
"SAMEA2737877"	0.513513513513513	0.486486486486487	1
"SAMEA2737866"	0.447447447447447	0.552552552552553	1
"SAMEA2737876"	0.70970970970971	0.29029029029029	1
"SAMEA2737872"	0.284284284284284	0.715715715715716	1
"SAMEA2737681"	0.336336336336336	0.663663663663664	1
"SAMEA2737867"	0.515515515515516	0.484484484484485	1
"SAMEA2737823"	0.275275275275275	0.724724724724725	1
"SAMEA2737830"	0.427427427427427	0.572572572572573	1
"SAMEA2737853"	0.66966966966967	0.33033033033033	1
"SAMEA2737816"	0.462462462462462	0.537537537537538	1
"SAMEA2737861"	0.29029029029029	0.70970970970971	1
"SAMEA2737806"	0.768768768768769	0.231231231231231	1
"SAMEA2737720"	0.558558558558559	0.441441441441441	1
"ERR2855867"	0.498498498498498	0.501501501501502	1
"ERR2855786"	0.462462462462462	0.537537537537538	1
"ERR2855814"	0.514514514514514	0.485485485485485	1
"ERR2855804"	0.512512512512513	0.487487487487487	1
"ERR2855868"	0.443443443443443	0.556556556556557	1
"ERR2855821"	0.369369369369369	0.630630630630631	1
"ERR2855907"	0.461461461461461	0.538538538538539	1
"ERR2855896"	0.529529529529529	0.47047047047047	1
"ERR2855880"	0.428428428428428	0.571571571571572	1
"ERR2855939"	0.341341341341341	0.658658658658659	1
"ERR2855942"	0.333333333333333	0.666666666666667	1
"ERR2855798"	0.54954954954955	0.45045045045045	1
"ERR2855935"	0.327327327327327	0.672672672672673	1
"ERR2855913"	0.366366366366366	0.633633633633634	1
"ERR2855789"	0.336336336336336	0.663663663663664	1
"ERR2855905"	0.586586586586587	0.413413413413413	1
"ERR2855943"	0.451451451451451	0.548548548548549	1
"ERR2855929"	0.424424424424424	0.575575575575576	1
"SRR8898565"	0.467467467467467	0.532532532532533	1
"SRR8898586"	0.529529529529529	0.47047047047047	1
"SRR8898487"	0.556556556556557	0.443443443443443	1
"SRR8898712"	0.640640640640641	0.359359359359359	1
"SRR8898619"	0.427427427427427	0.572572572572573	1
"SRR8898687"	0.677677677677678	0.322322322322322	1
"SRR8898602"	0.583583583583584	0.416416416416416	1
"SRR8898535"	0.673673673673674	0.326326326326326	1
"SRR8898716"	0.437437437437437	0.562562562562563	1
"SRR8898577"	0.534534534534535	0.465465465465465	1
"SRR8898583"	0.601601601601602	0.398398398398398	1
"SRR8898715"	0.622622622622623	0.377377377377377	1
"SRR8898599"	0.660660660660661	0.339339339339339	1
"SRR8898611"	0.418418418418418	0.581581581581582	1
"SRR8898555"	0.468468468468468	0.531531531531532	1
"SRR8898650"	0.518518518518518	0.481481481481481	1
"SRR8898587"	0.381381381381381	0.618618618618619	1
"SRR8898690"	0.515515515515516	0.484484484484485	1
"SRR8898518"	0.598598598598599	0.401401401401401	1
"SRR8898601"	0.507507507507508	0.492492492492492	1
"SRR8898493"	0.367367367367367	0.632632632632633	1
"SRR8898494"	0.48948948948949	0.510510510510511	1
"SRR8898561"	0.504504504504504	0.495495495495495	1
"SRR8898498"	0.567567567567568	0.432432432432432	1
"SRR8898643"	0.60960960960961	0.39039039039039	1
"SRR8898526"	0.612612612612613	0.387387387387387	1
"SRR8898717"	0.178178178178178	0.821821821821822	1
"SRR8898610"	0.511511511511512	0.488488488488488	1
"SRR8898644"	0.355355355355355	0.644644644644645	1
"SRR413654"	0.542542542542543	0.457457457457457	1
"SRR413641"	0.447447447447447	0.552552552552553	1
"SRR413597"	0.686686686686687	0.313313313313313	1
"SRR341721"	0.488488488488488	0.511511511511512	1
"SRR341723"	0.468468468468468	0.531531531531532	1
"SRR341617"	0.501501501501502	0.498498498498498	1
"SRR341714"	0.505505505505506	0.494494494494495	1
"SRR341725"	0.213213213213213	0.786786786786787	1
"SRR341641"	0.644644644644645	0.355355355355355	1
"SRR413560"	0.606606606606607	0.393393393393393	1
"SRR341642"	0.439439439439439	0.560560560560561	1
"SRR413585"	0.594594594594595	0.405405405405405	1
"SRR413578"	0.339339339339339	0.660660660660661	1
"SRR341618"	0.65965965965966	0.34034034034034	1
"SRR413598"	0.479479479479479	0.520520520520521	1
"SRR413599"	0.585585585585586	0.414414414414414	1
"SRR413583"	0.694694694694695	0.305305305305305	1
"SRR341620"	0.525525525525526	0.474474474474474	1
"SRR341646"	0.357357357357357	0.642642642642643	1
"SRR341706"	0.442442442442442	0.557557557557558	1
"SRR341702"	0.556556556556557	0.443443443443443	1
"SRR341717"	0.35035035035035	0.64964964964965	1
"SRR341652"	0.44044044044044	0.55955955955956	1
"SRR341643"	0.58958958958959	0.41041041041041	1
"SRR341709"	0.491491491491492	0.508508508508508	1
"SRR341699"	0.681681681681682	0.318318318318318	1
"SRR413610"	0.695695695695696	0.304304304304304	1
"SRR341713"	0.49049049049049	0.509509509509509	1
"SRR413624"	0.717717717717718	0.282282282282282	1
"SRR413669"	0.292292292292292	0.707707707707708	1
"SRR413618"	0.207207207207207	0.792792792792793	1
"SRR413629"	0.441441441441441	0.558558558558559	1
"SRR413586"	0.690690690690691	0.309309309309309	1
"SRR413608"	0.563563563563564	0.436436436436436	1
"SRR413614"	0.757757757757758	0.242242242242242	1
"SRR413651"	0.408408408408408	0.591591591591592	1
"SRR413615"	0.293293293293293	0.706706706706707	1
"SRR413661"	0.532532532532533	0.467467467467467	1
"SRR413633"	0.523523523523523	0.476476476476476	1
"SRR413665"	0.607607607607608	0.392392392392392	1
"SRR413613"	0.386386386386386	0.613613613613614	1
"SRR413565"	0.421421421421421	0.578578578578579	1
"SRR413619"	0.820820820820821	0.179179179179179	1
"SRR413634"	0.56956956956957	0.43043043043043	1
"SRR413605"	0.752752752752753	0.247247247247247	1
"SRR5106307"	0.41041041041041	0.58958958958959	1
"SRR5106328"	0.424424424424424	0.575575575575576	1
"SRR5106507"	0.182182182182182	0.817817817817818	1
"SRR5106479"	0.488488488488488	0.511511511511512	1
"SRR5106455"	0.71971971971972	0.28028028028028	1
"SRR5106319"	0.770770770770771	0.229229229229229	1
"SRR5106334"	0.705705705705706	0.294294294294294	1
"SRR5106332"	0.631631631631632	0.368368368368368	1
"SRR5106487"	0.66966966966967	0.33033033033033	1
"SRR5106337"	0.762762762762763	0.237237237237237	1
"SRR5106462"	0.701701701701702	0.298298298298298	1
"SRR5106313"	0.678678678678679	0.321321321321321	1
"SRR5106295"	0.705705705705706	0.294294294294294	1
"SRR9098744"	0.427427427427427	0.572572572572573	1
"SRR9075425"	0.465465465465465	0.534534534534535	1
"SRR9075102"	0.585585585585586	0.414414414414414	1
"SRR9075291"	0.452452452452452	0.547547547547548	1
"SRR9038008"	0.378378378378378	0.621621621621622	1
"SRR9098873"	0.566566566566567	0.433433433433433	1
"SRR9037995"	0.520520520520521	0.479479479479479	1
"SRR9037879"	0.492492492492492	0.507507507507508	1
"SRR9098743"	0.575575575575576	0.424424424424424	1
"SRR9037978"	0.591591591591592	0.408408408408408	1
"SRR9075093"	0.644644644644645	0.355355355355355	1
"ERR2017789"	0.668668668668669	0.331331331331331	1
"ERR2017783"	0.444444444444444	0.555555555555556	1
"ERR2017678"	0.342342342342342	0.657657657657658	1
"ERR2017722"	0.601601601601602	0.398398398398398	1
"ERR2017659"	0.505505505505506	0.494494494494495	1
"ERR2759390"	0.214214214214214	0.785785785785786	1
"ERR2759395"	0.264264264264264	0.735735735735736	1
"ERR2843586"	0.404404404404404	0.595595595595596	1
"ERR2843653"	0.476476476476476	0.523523523523523	1
"ERR2843603"	0.385385385385385	0.614614614614615	1
"ERR2843662"	0.364364364364364	0.635635635635636	1
"ERR2843640"	0.315315315315315	0.684684684684685	1
"ERR2843636"	0.568568568568569	0.431431431431431	1
"ERR2843543"	0.45045045045045	0.54954954954955	1
"ERR2843553"	0.313313313313313	0.686686686686687	1
"ERR2843641"	0.461461461461461	0.538538538538539	1
"ERR2868434"	0.535535535535536	0.464464464464464	1
"ERR2868483"	0.428428428428428	0.571571571571572	1
"ERR2868487"	0.421421421421421	0.578578578578579	1
"ERR2868512"	0.564564564564565	0.435435435435435	1
"ERR2868446"	0.297297297297297	0.702702702702703	1
"ERR2868484"	0.466466466466466	0.533533533533533	1
"ERR2868439"	0.409409409409409	0.590590590590591	1
"ERR2868479"	0.266266266266266	0.733733733733734	1
"ERR2868428"	0.41041041041041	0.58958958958959	1
